datetime,device_name,frequency,humidity,latitude,longitude,network,pm10,pm10_calibrated_value,pm2_5,pm2_5_calibrated_value,site_name,temperature
2025-10-04 12:00:00Z,airqo_g5567,hourly,71.455,0.0,0.0,airqo,28.29,28.29,19.08,19.08,Kamwokya_OldKiira,23.24
2025-10-04 13:00:00Z,airqo_g5567,hourly,74.38333333333334,0.0,0.0,airqo,47.57,47.57,38.75,38.75,Kamwokya_OldKiira,24.19666666666667
2025-10-04 14:00:00Z,airqo_g5567,hourly,68.572,0.0,0.0,airqo,43.47,43.47,32.63,32.63,Kamwokya_OldKiira,26.372000000000003
2025-10-04 15:00:00Z,airqo_g5567,hourly,72.38,0.0,0.0,airqo,31.04,31.04,20.05,20.05,Kamwokya_OldKiira,24.91857142857143
2025-10-04 16:00:00Z,airqo_g5567,hourly,78.825,0.0,0.0,airqo,24.9,24.9,17.52,17.52,Kamwokya_OldKiira,23.775
2025-10-04 17:00:00Z,airqo_g5567,hourly,80.43333333333334,0.0,0.0,airqo,22.89,22.89,16.46,16.46,Kamwokya_OldKiira,23.255
2025-10-04 18:00:00Z,airqo_g5567,hourly,79.92,0.0,0.0,airqo,25.03,25.03,18.47,18.47,Kamwokya_OldKiira,23.26
2025-10-04 19:00:00Z,airqo_g5567,hourly,82.08333333333333,0.0,0.0,airqo,27.24,27.24,20.32,20.32,Kamwokya_OldKiira,23.11
2025-10-04 20:00:00Z,airqo_g5567,hourly,85.39999999999999,0.0,0.0,airqo,32.08,32.08,22.18,22.18,Kamwokya_OldKiira,22.856666666666666
2025-10-04 21:00:00Z,airqo_g5567,hourly,88.375,0.0,0.0,airqo,53.53,53.53,43.05,43.05,Kamwokya_OldKiira,22.335
2025-10-04 22:00:00Z,airqo_g5567,hourly,89.398,0.0,0.0,airqo,38.93,38.93,30.33,30.33,Kamwokya_OldKiira,22.056
2025-10-04 23:00:00Z,airqo_g5567,hourly,90.698,0.0,0.0,airqo,44.27,44.27,35.1,35.1,Kamwokya_OldKiira,21.482
2025-10-05 00:00:00Z,airqo_g5567,hourly,91.66571428571427,0.344253,32.592884,airqo,53.87,53.87,49.28,49.28,Kamwokya_OldKiira,21.19857142857143
2025-10-05 01:00:00Z,airqo_g5567,hourly,91.175,0.344253,32.592884,airqo,46.22,46.22,40.0,40.0,Kamwokya_OldKiira,20.841666666666665
2025-10-05 02:00:00Z,airqo_g5567,hourly,90.982,0.344253,32.592884,airqo,44.79,44.79,36.12,36.12,Kamwokya_OldKiira,20.79
2025-10-05 03:00:00Z,airqo_g5567,hourly,90.80333333333331,0.344253,32.592884,airqo,24.7,24.7,17.15,17.15,Kamwokya_OldKiira,20.41333333333333
2025-10-05 04:00:00Z,airqo_g5567,hourly,91.07666666666668,0.344253,32.592884,airqo,37.71,37.71,27.23,27.23,Kamwokya_OldKiira,20.40833333333333
2025-10-05 05:00:00Z,airqo_g5567,hourly,87.91125,0.129094875,12.2223315,airqo,29.37,29.37,17.79,17.79,Kamwokya_OldKiira,20.47125
2025-10-05 06:00:00Z,airqo_g5567,hourly,83.86,0.0,0.0,airqo,18.91,18.91,14.44,14.44,Kamwokya_OldKiira,21.564
2025-10-05 07:00:00Z,airqo_g5567,hourly,77.80833333333334,0.0,0.0,airqo,28.19,28.19,18.13,18.13,Kamwokya_OldKiira,23.39333333333333
2025-10-05 08:00:00Z,airqo_g5567,hourly,70.865,0.0,0.0,airqo,25.71,25.71,16.39,16.39,Kamwokya_OldKiira,25.403333333333336
2025-10-05 09:00:00Z,airqo_g5567,hourly,64.19833333333334,0.0,0.0,airqo,24.35,24.35,16.78,16.78,Kamwokya_OldKiira,26.985
2025-10-05 10:00:00Z,airqo_g5567,hourly,60.406666666666666,0.0,0.0,airqo,25.56,25.56,16.98,16.98,Kamwokya_OldKiira,27.683333333333334
2025-10-05 11:00:00Z,airqo_g5567,hourly,61.00666666666666,0.0,0.0,airqo,26.72,26.72,17.95,17.95,Kamwokya_OldKiira,26.901666666666667
2025-10-05 12:00:00Z,airqo_g5567,hourly,69.51333333333334,0.0,0.0,airqo,15.14,15.14,17.3,17.3,Kamwokya_OldKiira,24.715
2025-10-05 13:00:00Z,airqo_g5567,hourly,86.23833333333334,0.0,0.0,airqo,26.84,26.84,19.52,19.52,Kamwokya_OldKiira,20.615
2025-10-05 14:00:00Z,airqo_g5567,hourly,84.42666666666666,0.0,0.0,airqo,59.3,59.3,53.69,53.69,Kamwokya_OldKiira,21.095
2025-10-05 15:00:00Z,airqo_g5567,hourly,88.38999999999999,0.0,0.0,airqo,53.05,53.05,43.18,43.18,Kamwokya_OldKiira,20.97
2025-10-05 16:00:00Z,airqo_g5567,hourly,90.81,0.0,0.0,airqo,64.12,64.12,55.52,55.52,Kamwokya_OldKiira,20.75333333333333
2025-10-05 17:00:00Z,airqo_g5567,hourly,90.55,0.0,0.0,airqo,74.57,74.57,61.43,61.43,Kamwokya_OldKiira,20.91
2025-10-05 18:00:00Z,airqo_g5567,hourly,90.94333333333331,0.0,0.0,airqo,78.58,78.58,62.66,62.66,Kamwokya_OldKiira,20.84
2025-10-05 19:00:00Z,airqo_g5567,hourly,91.77833333333336,0.0,0.0,airqo,119.73,119.73,74.66,74.66,Kamwokya_OldKiira,20.69833333333333
2025-10-05 20:00:00Z,airqo_g5567,hourly,90.68833333333332,0.0,0.0,airqo,136.81,136.81,96.96,96.96,Kamwokya_OldKiira,20.465
2025-10-05 21:00:00Z,airqo_g5567,hourly,89.86500000000001,0.0,0.0,airqo,68.63,68.63,56.78,56.78,Kamwokya_OldKiira,20.078333333333333
2025-10-05 22:00:00Z,airqo_g5567,hourly,90.50166666666668,0.056892,5.433078833333333,airqo,50.02,50.02,43.38,43.38,Kamwokya_OldKiira,20.00333333333333
2025-10-05 23:00:00Z,airqo_g5567,hourly,91.01,0.341352,32.598473,airqo,39.14,39.14,27.93,27.93,Kamwokya_OldKiira,19.99
2025-10-06 00:00:00Z,airqo_g5567,hourly,91.83714285714288,0.341352,32.598473,airqo,35.46,35.46,27.67,27.67,Kamwokya_OldKiira,19.92142857142857
2025-10-06 01:00:00Z,airqo_g5567,hourly,91.106,0.341352,32.598473,airqo,34.01,34.01,25.06,25.06,Kamwokya_OldKiira,19.964
2025-10-06 02:00:00Z,airqo_g5567,hourly,91.154,0.341352,32.598473,airqo,29.96,29.96,22.97,22.97,Kamwokya_OldKiira,19.854
2025-10-06 03:00:00Z,airqo_g5567,hourly,92.57833333333332,0.344223,32.592911,airqo,50.72,50.72,37.05,37.05,Kamwokya_OldKiira,19.876666666666665
2025-10-06 04:00:00Z,airqo_g5567,hourly,91.70625,0.1721115,16.2964555,airqo,39.96,39.96,33.27,33.27,Kamwokya_OldKiira,20.34875
2025-10-06 05:00:00Z,airqo_g5567,hourly,89.86000000000001,0.0,0.0,airqo,32.26,32.26,23.77,23.77,Kamwokya_OldKiira,20.77833333333333
2025-10-06 06:00:00Z,airqo_g5567,hourly,85.24600000000001,0.0,0.0,airqo,36.99,36.99,30.37,30.37,Kamwokya_OldKiira,22.166
2025-10-06 07:00:00Z,airqo_g5567,hourly,77.33333333333333,0.0,0.0,airqo,28.78,28.78,18.52,18.52,Kamwokya_OldKiira,24.02833333333333
2025-10-06 08:00:00Z,airqo_g5567,hourly,66.59666666666666,0.0,0.0,airqo,29.64,29.64,19.19,19.19,Kamwokya_OldKiira,26.121666666666663
2025-10-06 09:00:00Z,airqo_g5567,hourly,67.39333333333333,0.0,0.0,airqo,42.52,42.52,32.08,32.08,Kamwokya_OldKiira,25.868333333333336
2025-10-06 10:00:00Z,airqo_g5567,hourly,79.98,0.0,0.0,airqo,23.92,23.92,19.58,19.58,Kamwokya_OldKiira,23.075714285714287
2025-10-06 11:00:00Z,airqo_g5567,hourly,88.02,0.0,0.0,airqo,25.48,25.48,18.11,18.11,Kamwokya_OldKiira,21.504
2025-10-06 12:00:00Z,airqo_g5567,hourly,93.25833333333333,0.0,0.0,airqo,33.97,33.97,23.87,23.87,Kamwokya_OldKiira,20.133333333333333
2025-10-06 13:00:00Z,airqo_g5567,hourly,85.935,0.0,0.0,airqo,40.09,40.09,30.4,30.4,Kamwokya_OldKiira,21.013333333333332
2025-10-06 14:00:00Z,airqo_g5567,hourly,83.25166666666667,0.0,0.0,airqo,47.22,47.22,38.34,38.34,Kamwokya_OldKiira,21.96166666666667
2025-10-06 15:00:00Z,airqo_g5567,hourly,86.14333333333333,0.0,0.0,airqo,59.29,59.29,54.07,54.07,Kamwokya_OldKiira,21.595
2025-10-06 16:00:00Z,airqo_g5567,hourly,84.78833333333333,0.0,0.0,airqo,153.53,153.53,107.27,107.27,Kamwokya_OldKiira,21.496666666666663
2025-10-06 17:00:00Z,airqo_g5567,hourly,88.58333333333333,0.0,0.0,airqo,129.74,129.74,88.52,88.52,Kamwokya_OldKiira,20.976666666666667
2025-10-06 18:00:00Z,airqo_g5567,hourly,93.795,0.0,0.0,airqo,168.05,168.05,108.77,108.77,Kamwokya_OldKiira,20.166666666666668
2025-10-06 19:00:00Z,airqo_g5567,hourly,94.5,0.0,0.0,airqo,214.33,214.33,135.93,135.93,Kamwokya_OldKiira,20.223333333333333
2025-10-06 20:00:00Z,airqo_g5567,hourly,94.96833333333336,0.0,0.0,airqo,257.15,257.15,151.42,151.42,Kamwokya_OldKiira,20.44
2025-10-06 21:00:00Z,airqo_g5567,hourly,92.03000000000002,0.0,0.0,airqo,167.88,167.88,110.87,110.87,Kamwokya_OldKiira,20.51333333333333
2025-10-06 22:00:00Z,airqo_g5567,hourly,91.32,0.3344263333333333,32.6059285,airqo,134.04,134.04,96.34,96.34,Kamwokya_OldKiira,20.56
2025-10-06 23:00:00Z,airqo_g5567,hourly,92.91833333333334,0.3425179999999999,32.596706,airqo,93.93,93.93,68.87,68.87,Kamwokya_OldKiira,20.37
2025-10-07 00:00:00Z,airqo_g5567,hourly,94.35857142857142,0.3434722857142857,32.594572285714285,airqo,41.33,41.33,35.86,35.86,Kamwokya_OldKiira,20.237142857142857
2025-10-07 01:00:00Z,airqo_g5567,hourly,95.97666666666667,0.344188,32.592972,airqo,40.63,40.63,35.42,35.42,Kamwokya_OldKiira,20.093333333333334
2025-10-07 02:00:00Z,airqo_g5567,hourly,95.368,0.344232,32.592911,airqo,47.21,47.21,38.3,38.3,Kamwokya_OldKiira,20.078
2025-10-07 03:00:00Z,airqo_g5567,hourly,95.95142857142856,0.2458799999999999,23.28065071428572,airqo,58.64,58.64,52.93,52.93,Kamwokya_OldKiira,20.167142857142856
2025-10-07 04:00:00Z,airqo_g5567,hourly,95.76,0.0,0.0,airqo,69.62,69.62,55.96,55.96,Kamwokya_OldKiira,20.19
2025-10-07 05:00:00Z,airqo_g5567,hourly,85.5,0.0,0.0,airqo,36.87,36.87,29.78,29.78,Kamwokya_OldKiira,22.021666666666665
2025-10-07 06:00:00Z,airqo_g5567,hourly,75.69166666666666,0.0,0.0,airqo,40.03,40.03,32.41,32.41,Kamwokya_OldKiira,23.99
2025-10-07 07:00:00Z,airqo_g5567,hourly,74.88199999999999,0.0,0.0,airqo,33.28,33.28,21.35,21.35,Kamwokya_OldKiira,23.736
2025-10-07 08:00:00Z,airqo_g5567,hourly,67.56333333333333,0.0,0.0,airqo,27.98,27.98,18.01,18.01,Kamwokya_OldKiira,26.19333333333333
2025-10-07 09:00:00Z,airqo_g5567,hourly,61.95428571428572,0.0,0.0,airqo,18.82,18.82,17.19,17.19,Kamwokya_OldKiira,26.37857142857143
2025-10-07 10:00:00Z,airqo_g5567,hourly,61.16,0.0,0.0,airqo,18.44,18.44,17.17,17.17,Kamwokya_OldKiira,25.91
2025-10-07 11:00:00Z,airqo_g5567,hourly,65.19833333333334,0.0,0.0,airqo,20.98,20.98,16.33,16.33,Kamwokya_OldKiira,26.011666666666667
2025-10-07 12:00:00Z,airqo_g5567,hourly,64.756,0.34454,32.592556,airqo,23.24,23.24,16.56,16.56,Kamwokya_OldKiira,26.84
2025-10-07 13:00:00Z,airqo_g5567,hourly,61.246,0.34454,32.592556,airqo,19.3,19.3,15.96,15.96,Kamwokya_OldKiira,28.044
2025-10-07 14:00:00Z,airqo_g5567,hourly,61.026,0.34454,32.592556,airqo,21.13,21.13,17.81,17.81,Kamwokya_OldKiira,27.904000000000003
2025-10-07 15:00:00Z,airqo_g5567,hourly,70.63,0.17227,16.296278,airqo,26.12,26.12,17.0,17.0,Kamwokya_OldKiira,25.165
2025-10-07 16:00:00Z,airqo_g5567,hourly,73.2,0.0,0.0,airqo,33.59,33.59,21.73,21.73,Kamwokya_OldKiira,24.57333333333333
2025-10-07 17:00:00Z,airqo_g5567,hourly,78.58800000000001,0.0,0.0,airqo,40.85,40.85,31.76,31.76,Kamwokya_OldKiira,23.738
2025-10-07 18:00:00Z,airqo_g5567,hourly,81.96000000000001,0.0,0.0,airqo,48.67,48.67,41.2,41.2,Kamwokya_OldKiira,23.31
2025-10-07 19:00:00Z,airqo_g5567,hourly,84.086,0.0,0.0,airqo,49.33,49.33,44.26,44.26,Kamwokya_OldKiira,23.146
2025-10-07 20:00:00Z,airqo_g5567,hourly,85.60333333333334,0.0,0.0,airqo,39.04,39.04,30.71,30.71,Kamwokya_OldKiira,23.043333333333333
2025-10-07 21:00:00Z,airqo_g5567,hourly,86.25,0.0,0.0,airqo,75.56,75.56,58.75,58.75,Kamwokya_OldKiira,22.91857142857143
2025-10-07 22:00:00Z,airqo_g5567,hourly,87.52142857142859,0.2395821428571428,23.29096357142857,airqo,112.58,112.58,75.85,75.85,Kamwokya_OldKiira,22.807142857142857
2025-10-07 23:00:00Z,airqo_g5567,hourly,90.51166666666666,0.335415,32.607349,airqo,68.98,68.98,58.98,58.98,Kamwokya_OldKiira,22.251666666666665
2025-10-08 00:00:00Z,airqo_g5567,hourly,91.20375,0.335415,32.607349,airqo,67.21,67.21,52.05,52.05,Kamwokya_OldKiira,22.0575
2025-10-08 01:00:00Z,airqo_g5567,hourly,92.026,0.341351,32.597641800000005,airqo,90.22,90.22,64.45,64.45,Kamwokya_OldKiira,21.83
2025-10-08 02:00:00Z,airqo_g5567,hourly,93.35714285714286,0.3413071428571428,32.59896271428572,airqo,130.72,130.72,88.88,88.88,Kamwokya_OldKiira,21.517142857142854
2025-10-08 03:00:00Z,airqo_g5567,hourly,92.93,0.33214,32.621449,airqo,154.45,154.45,105.41,105.41,Kamwokya_OldKiira,21.66
2025-10-08 04:00:00Z,airqo_g5567,hourly,91.27166666666666,0.33214,32.621449,airqo,175.43,175.43,111.98,111.98,Kamwokya_OldKiira,21.911666666666665
2025-10-08 05:00:00Z,airqo_g5567,hourly,82.34666666666666,0.3381253333333333,32.60138366666667,airqo,104.79,104.79,71.12,71.12,Kamwokya_OldKiira,23.95
2025-10-08 06:00:00Z,airqo_g5567,hourly,73.02333333333333,0.341118,32.591351,airqo,53.35,53.35,45.2,45.2,Kamwokya_OldKiira,26.1
2025-10-08 07:00:00Z,airqo_g5567,hourly,63.678,0.341118,32.591351,airqo,50.18,50.18,45.43,45.43,Kamwokya_OldKiira,27.924
2025-10-08 08:00:00Z,airqo_g5567,hourly,57.98857142857143,0.2436557142857142,23.27953642857143,airqo,29.26,29.26,18.5,18.5,Kamwokya_OldKiira,29.27142857142857
2025-10-08 09:00:00Z,airqo_g5567,hourly,59.14000000000001,0.0,0.0,airqo,18.42,18.42,17.66,17.66,Kamwokya_OldKiira,28.08
2025-10-08 10:00:00Z,airqo_g5567,hourly,58.03833333333333,0.0,0.0,airqo,13.87,13.87,17.19,17.19,Kamwokya_OldKiira,28.955
2025-10-08 11:00:00Z,airqo_g5567,hourly,59.428333333333335,0.0,0.0,airqo,13.93,13.93,17.99,17.99,Kamwokya_OldKiira,28.57
2025-10-08 12:00:00Z,airqo_g5567,hourly,57.422,0.0,0.0,airqo,13.12,13.12,16.17,16.17,Kamwokya_OldKiira,29.524
2025-10-08 13:00:00Z,airqo_g5567,hourly,56.74333333333333,0.0,0.0,airqo,12.04,12.04,15.07,15.07,Kamwokya_OldKiira,29.175
2025-10-08 14:00:00Z,airqo_g5567,hourly,56.55285714285714,0.146202,13.971501428571427,airqo,18.13,18.13,17.75,17.75,Kamwokya_OldKiira,27.87857142857143
2025-10-08 15:00:00Z,airqo_g5567,hourly,60.035,0.341138,32.60017,airqo,27.0,27.0,17.17,17.17,Kamwokya_OldKiira,26.758333333333336
2025-10-08 16:00:00Z,airqo_g5567,hourly,76.41666666666667,0.341138,32.60017,airqo,36.68,36.68,27.59,27.59,Kamwokya_OldKiira,24.18166666666667
2025-10-08 17:00:00Z,airqo_g5567,hourly,77.182,0.341138,32.60017,airqo,61.89,61.89,60.64,60.64,Kamwokya_OldKiira,23.994
2025-10-08 18:00:00Z,airqo_g5567,hourly,78.074,0.341138,32.60017,airqo,101.77,101.77,69.41,69.41,Kamwokya_OldKiira,23.692
2025-10-08 19:00:00Z,airqo_g5567,hourly,79.19333333333334,0.341138,32.60017,airqo,80.12,80.12,62.18,62.18,Kamwokya_OldKiira,23.345
2025-10-08 20:00:00Z,airqo_g5567,hourly,82.12714285714286,0.194936,18.62866857142857,airqo,62.45,62.45,57.84,57.84,Kamwokya_OldKiira,22.697142857142858
2025-10-08 21:00:00Z,airqo_g5567,hourly,83.16,0.0,0.0,airqo,57.63,57.63,49.3,49.3,Kamwokya_OldKiira,22.44833333333333
2025-10-08 22:00:00Z,airqo_g5567,hourly,85.95833333333333,0.0,0.0,airqo,60.67,60.67,60.79,60.79,Kamwokya_OldKiira,21.99
2025-10-08 23:00:00Z,airqo_g5567,hourly,87.4,0.0,0.0,airqo,38.83,38.83,25.19,25.19,Kamwokya_OldKiira,20.77
2025-10-09 00:00:00Z,airqo_g5567,hourly,81.39666666666666,0.057365,5.432168333333333,airqo,,,8.57,8.57,Kamwokya_OldKiira,19.69833333333333
2025-10-09 01:00:00Z,airqo_g5567,hourly,88.065,0.34419,32.59301,airqo,,,8.93,8.93,Kamwokya_OldKiira,19.67
2025-10-09 02:00:00Z,airqo_g5567,hourly,94.05714285714284,0.3442185714285714,32.59292257142857,airqo,7.99,7.99,12.04,12.04,Kamwokya_OldKiira,19.077142857142857
2025-10-09 03:00:00Z,airqo_g5567,hourly,92.83,0.3442399999999999,32.592857,airqo,12.61,12.61,12.3,12.3,Kamwokya_OldKiira,19.058333333333334
2025-10-09 04:00:00Z,airqo_g5567,hourly,86.488,0.34424,32.592857,airqo,30.8,30.8,20.2,20.2,Kamwokya_OldKiira,19.880000000000003
2025-10-09 05:00:00Z,airqo_g5567,hourly,79.654,0.338582,32.60078,airqo,48.45,48.45,39.11,39.11,Kamwokya_OldKiira,21.202
2025-10-09 06:00:00Z,airqo_g5567,hourly,70.724,0.338582,32.60078,airqo,39.14,39.14,30.1,30.1,Kamwokya_OldKiira,24.076
2025-10-09 07:00:00Z,airqo_g5567,hourly,63.826,0.338582,32.60078,airqo,48.19,48.19,37.59,37.59,Kamwokya_OldKiira,26.334
2025-10-09 08:00:00Z,airqo_g5567,hourly,55.25125,0.340688,32.597854625,airqo,30.0,30.0,19.0,19.0,Kamwokya_OldKiira,28.31375
2025-10-09 09:00:00Z,airqo_g5567,hourly,55.05,0.344198,32.592979,airqo,10.74,10.74,14.63,14.63,Kamwokya_OldKiira,28.29
2025-10-09 10:00:00Z,airqo_g5567,hourly,54.22,0.344198,32.592979,airqo,10.68,10.68,13.0,13.0,Kamwokya_OldKiira,29.256666666666664
2025-10-09 11:00:00Z,airqo_g5567,hourly,56.194,0.344198,32.592979,airqo,8.93,8.93,11.02,11.02,Kamwokya_OldKiira,29.108
2025-10-09 12:00:00Z,airqo_g5567,hourly,54.1,0.344198,32.592979,airqo,8.98,8.98,11.14,11.14,Kamwokya_OldKiira,29.188333333333333
2025-10-09 13:00:00Z,airqo_g5567,hourly,54.736,0.344198,32.592979,airqo,7.39,7.39,10.47,10.47,Kamwokya_OldKiira,28.588
2025-10-09 14:00:00Z,airqo_g5567,hourly,55.875,0.2868316666666666,27.16081583333333,airqo,9.95,9.95,13.96,13.96,Kamwokya_OldKiira,27.746666666666663
2025-10-09 15:00:00Z,airqo_g5567,hourly,56.36999999999999,0.0,0.0,airqo,16.05,16.05,18.12,18.12,Kamwokya_OldKiira,26.99
2025-10-09 16:00:00Z,airqo_g5567,hourly,64.97166666666666,0.0,0.0,airqo,31.73,31.73,22.29,22.29,Kamwokya_OldKiira,25.07
2025-10-09 17:00:00Z,airqo_g5567,hourly,72.24833333333333,0.0,0.0,airqo,49.63,49.63,42.69,42.69,Kamwokya_OldKiira,23.938333333333333
2025-10-09 18:00:00Z,airqo_g5567,hourly,73.64,0.0,0.0,airqo,59.64,59.64,53.75,53.75,Kamwokya_OldKiira,23.488333333333333
2025-10-09 19:00:00Z,airqo_g5567,hourly,77.934,0.0,0.0,airqo,58.4,58.4,58.32,58.32,Kamwokya_OldKiira,22.852
2025-10-09 20:00:00Z,airqo_g5567,hourly,82.02333333333333,0.0,0.0,airqo,58.52,58.52,65.51,65.51,Kamwokya_OldKiira,22.275
2025-10-09 21:00:00Z,airqo_g5567,hourly,81.41,0.0,0.0,airqo,64.48,64.48,64.05,64.05,Kamwokya_OldKiira,22.43
2025-10-09 22:00:00Z,airqo_g5567,hourly,82.02799999999999,0.0,0.0,airqo,85.56,85.56,62.36,62.36,Kamwokya_OldKiira,22.484
2025-10-09 23:00:00Z,airqo_g5567,hourly,84.42,0.0,0.0,airqo,68.94,68.94,58.8,58.8,Kamwokya_OldKiira,22.34
2025-10-10 00:00:00Z,airqo_g5567,hourly,86.67777777777778,0.0,0.0,airqo,53.79,53.79,50.77,50.77,Kamwokya_OldKiira,22.035555555555558
2025-10-10 01:00:00Z,airqo_g5567,hourly,86.87428571428572,0.0,0.0,airqo,47.56,47.56,40.74,40.74,Kamwokya_OldKiira,22.05
2025-10-10 02:00:00Z,airqo_g5567,hourly,85.56142857142856,0.2458871428571428,23.280737857142856,airqo,45.27,45.27,37.28,37.28,Kamwokya_OldKiira,22.12714285714286
2025-10-10 03:00:00Z,airqo_g5567,hourly,86.474,0.344242,32.593033,airqo,83.31,83.31,62.3,62.3,Kamwokya_OldKiira,22.008000000000003
2025-10-10 04:00:00Z,airqo_g5567,hourly,86.33428571428571,0.344242,32.593033,airqo,89.7,89.7,60.2,60.2,Kamwokya_OldKiira,22.051428571428573
2025-10-10 05:00:00Z,airqo_g5567,hourly,74.545,0.344242,32.593033,airqo,57.2,57.2,54.91,54.91,Kamwokya_OldKiira,24.60833333333333
2025-10-10 06:00:00Z,airqo_g5567,hourly,62.760000000000005,0.344242,32.593033,airqo,46.62,46.62,38.46,38.46,Kamwokya_OldKiira,26.82
2025-10-10 07:00:00Z,airqo_g5567,hourly,62.541428571428575,0.344242,32.593033,airqo,33.68,33.68,21.37,21.37,Kamwokya_OldKiira,27.674285714285716
2025-10-10 08:00:00Z,airqo_g5567,hourly,64.8,0.0,0.0,airqo,21.04,21.04,16.64,16.64,Kamwokya_OldKiira,27.130000000000003
2025-10-10 09:00:00Z,airqo_g5567,hourly,65.60333333333334,0.0,0.0,airqo,23.62,23.62,16.75,16.75,Kamwokya_OldKiira,27.90333333333333
2025-10-10 10:00:00Z,airqo_g5567,hourly,57.43666666666667,0.0,0.0,airqo,9.49,9.49,13.34,13.34,Kamwokya_OldKiira,29.31833333333333
2025-10-10 11:00:00Z,airqo_g5567,hourly,54.15599999999999,0.0,0.0,airqo,8.24,8.24,12.72,12.72,Kamwokya_OldKiira,29.732
2025-10-10 12:00:00Z,airqo_g5567,hourly,54.95166666666666,0.0,0.0,airqo,11.12,11.12,15.64,15.64,Kamwokya_OldKiira,29.676666666666662
2025-10-10 13:00:00Z,airqo_g5567,hourly,54.31333333333333,0.0,0.0,airqo,6.68,6.68,9.78,9.78,Kamwokya_OldKiira,29.13
2025-10-10 14:00:00Z,airqo_g5567,hourly,56.595,0.2853291666666667,27.1682775,airqo,5.15,5.15,9.41,9.41,Kamwokya_OldKiira,27.988333333333333
2025-10-10 15:00:00Z,airqo_g5567,hourly,59.482000000000006,0.343052,32.599331,airqo,11.7,11.7,12.49,12.49,Kamwokya_OldKiira,26.688
2025-10-10 16:00:00Z,airqo_g5567,hourly,69.67166666666667,0.3430519999999999,32.599331,airqo,97.65,97.65,72.23,72.23,Kamwokya_OldKiira,24.036666666666665
2025-10-10 17:00:00Z,airqo_g5567,hourly,75.20666666666666,0.3430519999999999,32.599331,airqo,61.94,61.94,53.38,53.38,Kamwokya_OldKiira,23.41333333333333
2025-10-10 18:00:00Z,airqo_g5567,hourly,79.14333333333333,0.3430519999999999,32.599331,airqo,47.16,47.16,37.7,37.7,Kamwokya_OldKiira,22.993333333333336
2025-10-10 19:00:00Z,airqo_g5567,hourly,81.02666666666666,0.3430519999999999,32.599331,airqo,114.61,114.61,77.92,77.92,Kamwokya_OldKiira,22.71333333333333
2025-10-10 20:00:00Z,airqo_g5567,hourly,81.1842857142857,0.0490074285714285,4.6570472857142855,airqo,88.49,88.49,64.06,64.06,Kamwokya_OldKiira,22.807142857142857
2025-10-10 21:00:00Z,airqo_g5567,hourly,83.42999999999999,0.0,0.0,airqo,87.64,87.64,65.29,65.29,Kamwokya_OldKiira,22.516666666666666
2025-10-10 22:00:00Z,airqo_g5567,hourly,86.16666666666667,0.0,0.0,airqo,80.23,80.23,61.34,61.34,Kamwokya_OldKiira,22.10333333333333
2025-10-10 23:00:00Z,airqo_g5567,hourly,86.52833333333332,0.0,0.0,airqo,105.66,105.66,69.97,69.97,Kamwokya_OldKiira,22.115
2025-10-11 00:00:00Z,airqo_g5567,hourly,87.36500000000001,0.0,0.0,airqo,85.07,85.07,60.84,60.84,Kamwokya_OldKiira,21.938333333333333
2025-10-11 01:00:00Z,airqo_g5567,hourly,88.525,0.215329375,20.37058125,airqo,110.35,110.35,75.58,75.58,Kamwokya_OldKiira,21.59375
2025-10-11 02:00:00Z,airqo_g5567,hourly,88.09285714285716,0.2459128571428571,23.28071357142857,airqo,125.2,125.2,85.21,85.21,Kamwokya_OldKiira,21.692857142857143
2025-10-11 03:00:00Z,airqo_g5567,hourly,90.35666666666668,0.3442779999999999,32.592999,airqo,132.96,132.96,92.4,92.4,Kamwokya_OldKiira,21.171666666666667
2025-10-11 04:00:00Z,airqo_g5567,hourly,88.89,0.344278,32.592999,airqo,77.58,77.58,58.83,58.83,Kamwokya_OldKiira,21.33
2025-10-11 05:00:00Z,airqo_g5567,hourly,79.39833333333333,0.3442779999999999,32.592999,airqo,51.89,51.89,45.12,45.12,Kamwokya_OldKiira,23.33333333333333
2025-10-11 06:00:00Z,airqo_g5567,hourly,77.63166666666667,0.3442779999999999,32.592999,airqo,41.03,41.03,31.31,31.31,Kamwokya_OldKiira,23.72666666666667
2025-10-11 07:00:00Z,airqo_g5567,hourly,69.79571428571428,0.0983651428571428,9.312285428571428,airqo,28.89,28.89,19.34,19.34,Kamwokya_OldKiira,26.014285714285712
2025-10-11 08:00:00Z,airqo_g5567,hourly,63.083333333333336,0.0,0.0,airqo,20.75,20.75,17.17,17.17,Kamwokya_OldKiira,27.526666666666667
2025-10-11 09:00:00Z,airqo_g5567,hourly,48.475,0.0,0.0,airqo,7.76,7.76,10.24,10.24,Kamwokya_OldKiira,30.22833333333333
2025-10-11 10:00:00Z,airqo_g5567,hourly,47.75,0.0,0.0,airqo,9.63,9.63,10.51,10.51,Kamwokya_OldKiira,31.096666666666668
2025-10-11 11:00:00Z,airqo_g5567,hourly,47.27,0.0,0.0,airqo,9.41,9.41,10.64,10.64,Kamwokya_OldKiira,31.21
2025-10-11 12:00:00Z,airqo_g5567,hourly,42.52,0.0,0.0,airqo,7.01,7.01,9.92,9.92,Kamwokya_OldKiira,31.066666666666663
